
04/29/2022_21:48:03,idle1.00end of line
04/29/2022_21:48:06,idle1.00end of line
04/29/2022_21:48:09,idle1.00end of line
04/29/2022_21:48:12,idle1.00end of line
04/29/2022_21:48:15,idle1.00end of line
04/29/2022_21:48:18,idle1.00end of line
04/29/2022_21:48:21,idle1.00end of line
04/29/2022_21:48:24,idle1.00end of line
04/29/2022_21:48:28,idle1.00end of line
04/29/2022_21:48:31,idle1.00end of line
04/29/2022_21:48:34,idle1.00end of line
04/29/2022_21:48:37,idle1.00end of line
04/29/2022_21:48:40,idle1.00end of line
04/29/2022_21:48:43,idle1.00end of line
04/29/2022_21:48:46,idle1.00end of line
04/29/2022_21:48:49,idle1.00end of line
04/29/2022_21:48:52,idle1.00end of line
04/29/2022_21:48:56,idle1.00end of line
04/29/2022_21:48:59,idle1.00end of line
04/29/2022_21:49:02,idle1.00end of line
04/29/2022_21:49:05,idle1.00end of line
04/29/2022_21:49:08,idle1.00end of line
04/29/2022_21:49:11,idle1.00end of line
04/29/2022_21:49:14,idle1.00end of line
04/29/2022_21:49:17,idle1.00end of line
04/29/2022_21:49:20,idle1.00end of line
04/29/2022_21:49:23,idle1.00end of line
04/29/2022_21:49:27,idle1.00end of line
04/29/2022_21:49:30,idle1.00end of line
04/29/2022_21:49:33,idle1.00end of line
04/29/2022_21:49:36,idle1.00end of line
04/29/2022_21:49:39,idle1.00end of line
04/29/2022_21:49:42,idle1.00end of line
04/29/2022_21:49:45,idle1.00end of line
04/29/2022_21:49:48,idle1.00end of line
04/29/2022_21:49:51,idle1.00end of line
04/29/2022_21:49:55,idle1.00end of line
04/29/2022_21:49:58,idle1.00end of line
04/29/2022_21:50:01,idle1.00end of line
04/29/2022_21:50:04,idle1.00end of line
04/29/2022_21:50:07,idle1.00end of line
04/29/2022_21:50:10,idle1.00end of line
04/29/2022_21:50:13,idle1.00end of line
04/29/2022_21:50:16,idle1.00end of line
04/29/2022_21:50:19,idle1.00end of line
04/29/2022_21:50:23,idle1.00end of line
04/29/2022_21:50:26,idle1.00end of line
04/29/2022_21:50:29,idle1.00end of line
04/29/2022_21:50:32,idle1.00end of line
04/29/2022_21:50:35,idle1.00end of line
04/29/2022_21:50:38,idle1.00end of line
04/29/2022_21:50:41,idle1.00end of line
04/29/2022_21:50:44,idle1.00end of line
04/29/2022_21:50:47,idle1.00end of line
04/29/2022_21:50:51,idle1.00end of line
04/29/2022_21:50:54,idle1.00end of line
04/29/2022_21:50:57,idle1.00end of line
04/29/2022_21:51:00,idle1.00end of line
04/29/2022_21:51:03,idle1.00end of line
04/29/2022_21:51:06,idle1.00end of line
04/29/2022_21:51:09,idle1.00end of line
04/29/2022_21:51:12,idle1.00end of line
04/29/2022_21:51:15,idle1.00end of line
04/29/2022_21:51:19,idle1.00end of line
04/29/2022_21:51:22,idle1.00end of line
04/29/2022_21:51:25,idle1.00end of line
04/29/2022_21:51:28,idle1.00end of line
04/29/2022_21:51:31,idle1.00end of line
04/29/2022_21:51:34,idle1.00end of line
04/29/2022_21:51:37,idle1.00end of line
04/29/2022_21:53:10,idle1.00end of line
04/29/2022_21:53:13,idle1.00end of line
04/29/2022_21:53:16,idle1.00end of line
04/29/2022_21:53:19,idle1.00end of line
04/29/2022_21:53:22,idle1.00end of line
04/29/2022_21:53:25,idle1.00end of line
04/29/2022_21:53:28,idle1.00end of line
04/29/2022_21:53:31,idle1.00end of line
04/29/2022_21:53:35,idle1.00end of line
04/29/2022_21:53:38,idle1.00end of line
04/29/2022_21:53:41,idle1.00end of line
04/29/2022_21:53:44,idle1.00end of line
04/29/2022_21:53:47,idle1.00end of line
04/29/2022_21:53:50,idle1.00end of line
04/29/2022_21:53:53,idle1.00end of line
04/29/2022_21:53:56,idle1.00end of line
04/29/2022_21:54:00,idle1.00end of line
04/29/2022_21:55:28,idle1.00end of line
04/29/2022_21:55:32,idle1.00end of line
04/29/2022_21:55:35,idle1.00end of line
04/29/2022_21:55:38,idle1.00end of line
04/29/2022_21:55:41,idle1.00end of line
04/29/2022_21:55:44,idle1.00end of line
04/29/2022_21:55:47,idle1.00end of line
04/29/2022_21:55:50,idle1.00end of line
04/29/2022_21:55:53,idle1.00end of line
04/29/2022_21:55:56,idle1.00end of line
04/29/2022_21:55:59,idle1.00end of line
04/29/2022_21:56:03,idle1.00end of line
04/29/2022_21:56:06,idle1.00end of line
04/29/2022_21:56:09,idle1.00end of line
04/29/2022_21:56:12,idle1.00end of line
04/29/2022_21:56:15,idle1.00end of line
04/29/2022_21:56:18,idle1.00end of line
04/29/2022_21:56:21,idle1.00end of line
04/29/2022_21:56:24,idle1.00end of line
04/29/2022_21:56:27,idle1.00end of line
04/29/2022_21:56:31,idle1.00end of line
04/29/2022_21:56:34,idle1.00end of line
04/29/2022_21:56:37,idle1.00end of line
04/29/2022_21:56:40,idle1.00end of line
04/29/2022_21:56:43,idle1.00end of line
04/29/2022_21:56:46,idle1.00end of line
04/29/2022_21:56:49,idle1.00end of line
04/29/2022_21:56:52,idle1.00end of line
04/29/2022_21:56:55,idle1.00end of line
04/29/2022_21:56:59,idle1.00end of line
04/29/2022_21:57:02,idle1.00end of line
04/29/2022_21:57:05,idle1.00end of line
04/29/2022_21:57:08,idle1.00end of line
04/29/2022_21:57:11,idle1.00end of line
04/29/2022_21:57:14,idle1.00end of line
04/29/2022_21:57:17,idle1.00end of line
04/29/2022_21:57:20,idle1.00end of line
04/29/2022_21:57:23,idle1.00end of line
04/29/2022_21:57:27,idle1.00end of line
04/29/2022_21:57:30,idle1.00end of line
04/29/2022_21:57:33,idle1.00end of line
04/29/2022_21:57:36,idle1.00end of line
04/29/2022_21:57:39,idle1.00end of line
04/29/2022_21:57:42,idle1.00end of line
04/29/2022_21:57:45,idle1.00end of line
04/29/2022_21:57:48,idle1.00end of line
04/29/2022_21:57:51,idle1.00end of line
04/29/2022_21:57:55,idle1.00end of line
04/29/2022_21:57:58,idle1.00end of line
04/29/2022_21:58:01,idle1.00end of line
04/29/2022_21:58:04,idle1.00end of line
04/29/2022_21:58:07,idle1.00end of line
04/29/2022_21:58:10,idle1.00end of line
04/29/2022_21:58:13,idle1.00end of line
04/29/2022_21:58:16,idle1.00end of line
04/29/2022_21:58:19,idle1.00end of line
04/29/2022_21:58:22,idle1.00end of line
04/29/2022_21:58:26,idle1.00end of line
04/29/2022_21:58:29,idle1.00end of line
04/29/2022_21:58:32,idle1.00end of line
04/29/2022_21:58:35,idle1.00end of line
04/29/2022_21:58:38,idle1.00end of line
04/29/2022_21:58:41,idle1.00end of line
04/29/2022_21:58:44,idle1.00end of line
04/29/2022_21:58:47,idle1.00end of line
04/29/2022_21:58:50,idle1.00end of line
04/29/2022_21:58:54,idle1.00end of line
04/29/2022_21:58:57,idle1.00end of line
04/29/2022_21:59:00,idle1.00end of line
04/29/2022_21:59:03,idle1.00end of line
04/29/2022_21:59:06,idle1.00end of line
04/29/2022_21:59:09,idle1.00end of line
04/29/2022_21:59:12,idle1.00end of line
04/29/2022_21:59:15,idle1.00end of line
04/29/2022_21:59:18,idle1.00end of line
04/29/2022_21:59:22,idle1.00end of line
04/29/2022_21:59:25,idle1.00end of line
04/29/2022_21:59:28,idle1.00end of line
04/29/2022_21:59:31,idle1.00end of line
04/29/2022_21:59:34,idle1.00end of line
04/29/2022_21:59:37,idle1.00end of line
04/29/2022_21:59:40,idle1.00end of line
04/29/2022_21:59:43,idle1.00end of line
04/29/2022_21:59:46,idle1.00end of line
04/29/2022_21:59:50,idle1.00end of line
04/29/2022_21:59:53,idle1.00end of line
04/29/2022_21:59:56,idle1.00end of line
04/29/2022_21:59:59,idle1.00end of line
04/29/2022_22:00:02,idle1.00end of line
04/29/2022_22:00:05,idle1.00end of line
04/29/2022_22:00:08,idle1.00end of line
04/29/2022_22:00:11,idle1.00end of line
04/29/2022_22:00:14,idle1.00end of line
04/29/2022_22:00:18,idle1.00end of line
04/29/2022_22:00:21,idle1.00end of line
04/29/2022_22:00:24,idle1.00end of line
04/29/2022_22:00:27,idle1.00end of line
04/29/2022_22:00:30,idle1.00end of line
04/29/2022_22:00:33,idle1.00end of line
04/29/2022_22:00:36,idle1.00end of line
04/29/2022_22:00:39,idle1.00end of line
04/29/2022_22:00:42,idle1.00end of line
04/29/2022_22:00:45,idle1.00end of line
04/29/2022_22:00:49,idle1.00end of line
04/29/2022_22:00:52,idle1.00end of line
04/29/2022_22:00:55,idle1.00end of line
04/29/2022_22:00:58,idle1.00end of line
04/29/2022_22:01:01,idle1.00end of line
04/29/2022_22:01:04,idle1.00end of line
04/29/2022_22:01:07,idle1.00end of line
04/29/2022_22:01:10,idle1.00end of line
04/29/2022_22:01:13,idle1.00end of line
04/29/2022_22:01:17,idle1.00end of line
04/29/2022_22:01:20,idle1.00end of line
04/29/2022_22:01:23,idle1.00end of line
04/29/2022_22:01:26,idle1.00end of line
04/29/2022_22:01:29,idle1.00end of line
04/29/2022_22:01:32,idle1.00end of line
04/29/2022_22:01:35,idle1.00end of line
04/29/2022_22:01:38,idle1.00end of line
04/29/2022_22:01:41,idle1.00end of line
04/29/2022_22:01:45,idle1.00end of line
04/29/2022_22:01:48,idle1.00end of line
04/29/2022_22:01:51,idle1.00end of line
04/29/2022_22:01:54,idle1.00end of line
04/29/2022_22:01:57,idle1.00end of line
04/29/2022_22:02:00,idle1.00end of line
04/29/2022_22:02:03,idle1.00end of line
04/29/2022_22:02:06,idle1.00end of line
04/29/2022_22:02:09,idle1.00end of line
04/29/2022_22:02:12,idle1.00end of line
04/29/2022_22:02:16,idle1.00end of line
04/29/2022_22:02:19,idle1.00end of line
04/29/2022_22:02:22,idle1.00end of line
04/29/2022_22:02:25,idle1.00end of line
04/29/2022_22:02:28,idle1.00end of line
04/29/2022_22:02:31,idle1.00end of line
04/29/2022_22:02:34,idle1.00end of line
04/29/2022_22:02:37,idle1.00end of line
04/29/2022_22:02:41,idle1.00end of line
04/29/2022_22:02:44,idle1.00end of line
04/29/2022_22:02:47,idle1.00end of line
04/29/2022_22:02:50,idle1.00end of line
04/29/2022_22:02:53,idle1.00end of line
04/29/2022_22:02:56,idle1.00end of line
04/29/2022_22:02:59,idle1.00end of line
04/29/2022_22:03:02,idle1.00end of line
04/29/2022_22:03:05,idle1.00end of line
04/29/2022_22:03:09,idle1.00end of line
04/29/2022_22:03:12,idle1.00end of line
04/29/2022_22:03:15,idle1.00end of line
04/29/2022_22:03:18,idle1.00end of line
04/29/2022_22:03:21,idle1.00end of line
04/29/2022_22:03:24,idle1.00end of line
04/29/2022_22:03:27,idle1.00end of line
04/29/2022_22:03:30,idle1.00end of line
04/29/2022_22:03:33,idle1.00end of line
04/29/2022_22:03:37,idle1.00end of line
04/29/2022_22:03:40,idle1.00end of line
04/29/2022_22:03:43,idle1.00end of line
04/29/2022_22:03:46,idle1.00end of line
04/29/2022_22:03:49,idle1.00end of line
04/29/2022_22:03:52,idle1.00end of line
04/29/2022_22:03:55,idle1.00end of line
04/29/2022_22:03:58,idle1.00end of line
04/29/2022_22:04:01,idle1.00end of line
04/29/2022_22:04:05,idle1.00end of line
04/29/2022_22:04:08,idle1.00end of line
04/29/2022_22:04:11,idle1.00end of line
04/29/2022_22:04:14,idle1.00end of line
04/29/2022_22:04:17,idle1.00end of line
04/29/2022_22:04:20,idle0.77end of line
04/29/2022_22:04:23,normal_walk0.88end of line
04/29/2022_22:04:26,idle1.00end of line
04/29/2022_22:04:29,idle1.00end of line
04/29/2022_22:04:33,idle1.00end of line
04/29/2022_22:04:36,idle1.00end of line
04/29/2022_22:04:39,idle1.00end of line
04/29/2022_22:04:42,idle1.00end of line
04/29/2022_22:04:45,idle1.00end of line
04/29/2022_22:04:48,idle1.00end of line
04/29/2022_22:04:51,idle1.00end of line
04/29/2022_22:04:54,idle1.00end of line
04/29/2022_22:04:57,idle1.00end of line
04/29/2022_22:05:01,idle1.00end of line
04/29/2022_22:05:04,idle1.00end of line
04/29/2022_22:05:07,idle1.00end of line
04/29/2022_22:05:10,idle1.00end of line
04/29/2022_22:05:13,idle1.00end of line
04/29/2022_22:05:16,idle1.00end of line
04/29/2022_22:05:19,idle1.00end of line
04/29/2022_22:05:22,idle1.00end of line
04/29/2022_22:05:25,idle1.00end of line
04/29/2022_22:05:28,idle1.00end of line
04/29/2022_22:05:32,idle1.00end of line
04/29/2022_22:05:35,idle1.00end of line
04/29/2022_22:05:38,idle1.00end of line
04/29/2022_22:05:41,idle1.00end of line
04/29/2022_22:05:44,idle1.00end of line
04/29/2022_22:05:47,idle1.00end of line
04/29/2022_22:05:50,idle1.00end of line
04/29/2022_22:05:53,idle1.00end of line
04/29/2022_22:05:56,idle1.00end of line
04/29/2022_22:06:00,idle1.00end of line
04/29/2022_22:06:03,idle1.00end of line
04/29/2022_22:06:06,idle1.00end of line
04/29/2022_22:06:09,idle1.00end of line
04/29/2022_22:06:12,idle1.00end of line
04/29/2022_22:06:15,idle1.00end of line
04/29/2022_22:06:18,idle1.00end of line
04/29/2022_22:06:21,idle1.00end of line
04/29/2022_22:06:24,idle1.00end of line
04/29/2022_22:06:28,idle1.00end of line
04/29/2022_22:06:31,idle1.00end of line
04/29/2022_22:06:34,idle1.00end of line
04/29/2022_22:06:37,idle1.00end of line
04/29/2022_22:06:40,idle1.00end of line
04/29/2022_22:06:43,idle1.00end of line
04/29/2022_22:06:46,idle1.00end of line
04/29/2022_22:06:49,idle1.00end of line
04/29/2022_22:06:52,idle1.00end of line
04/29/2022_22:06:56,idle1.00end of line
04/29/2022_22:06:59,idle1.00end of line
04/29/2022_22:07:02,idle1.00end of line
04/29/2022_22:07:05,idle1.00end of line
04/29/2022_22:07:08,idle1.00end of line
04/29/2022_22:07:11,idle1.00end of line
04/29/2022_22:07:14,idle1.00end of line
04/29/2022_22:07:17,idle1.00end of line
04/29/2022_22:07:20,idle1.00end of line
04/29/2022_22:07:24,idle1.00end of line
04/29/2022_22:07:27,idle1.00end of line
04/29/2022_22:07:30,idle1.00end of line
04/29/2022_22:07:33,idle1.00end of line
04/29/2022_22:07:36,idle1.00end of line
04/29/2022_22:07:39,idle1.00end of line
04/29/2022_22:07:42,idle1.00end of line
04/29/2022_22:07:45,idle1.00end of line
04/29/2022_22:07:48,idle1.00end of line
04/29/2022_22:07:51,idle1.00end of line
04/29/2022_22:07:55,idle1.00end of line
04/29/2022_22:07:58,idle1.00end of line
04/29/2022_22:08:01,idle1.00end of line
04/29/2022_22:08:04,idle1.00end of line
04/29/2022_22:08:07,idle1.00end of line
04/29/2022_22:08:10,idle1.00end of line
04/29/2022_22:08:13,idle1.00end of line
04/29/2022_22:08:16,idle1.00end of line
04/29/2022_22:08:19,idle1.00end of line
04/29/2022_22:08:23,idle1.00end of line
04/29/2022_22:08:26,idle1.00end of line
04/29/2022_22:08:29,idle1.00end of line
04/29/2022_22:08:32,idle1.00end of line
04/29/2022_22:08:35,idle1.00end of line
04/29/2022_22:08:38,idle1.00end of line
04/29/2022_22:08:41,idle1.00end of line
04/29/2022_22:08:44,idle1.00end of line
04/29/2022_22:08:48,idle1.00end of line
04/29/2022_22:08:51,idle1.00end of line
04/29/2022_22:08:54,idle1.00end of line
04/29/2022_22:08:57,idle1.00end of line
04/29/2022_22:09:00,idle1.00end of line
04/29/2022_22:09:03,idle1.00end of line
04/29/2022_22:09:06,idle1.00end of line
04/29/2022_22:09:09,idle1.00end of line
04/29/2022_22:09:12,idle1.00end of line
04/29/2022_22:09:15,idle1.00end of line
04/29/2022_22:09:19,idle1.00end of line
04/29/2022_22:09:22,idle1.00end of line
04/29/2022_22:09:25,idle1.00end of line
04/29/2022_22:09:28,idle1.00end of line
04/29/2022_22:09:31,idle1.00end of line
04/29/2022_22:09:34,idle1.00end of line
04/29/2022_22:09:37,idle1.00end of line
04/29/2022_22:09:40,idle1.00end of line
04/29/2022_22:09:43,idle1.00end of line
04/29/2022_22:09:47,idle1.00end of line
04/29/2022_22:09:50,idle1.00end of line
04/29/2022_22:09:53,idle1.00end of line
04/29/2022_22:09:56,idle1.00end of line
04/29/2022_22:09:59,idle1.00end of line
04/29/2022_22:10:02,idle1.00end of line
04/29/2022_22:10:05,idle1.00end of line
04/29/2022_22:10:08,idle1.00end of line
04/29/2022_22:10:11,idle1.00end of line
04/29/2022_22:10:14,idle1.00end of line
04/29/2022_22:10:18,idle1.00end of line
04/29/2022_22:10:21,idle1.00end of line
04/29/2022_22:10:24,idle1.00end of line
04/29/2022_22:10:27,idle1.00end of line
04/29/2022_22:10:30,idle1.00end of line
04/29/2022_22:10:33,idle1.00end of line
04/29/2022_22:10:36,idle1.00end of line
04/29/2022_22:10:39,idle1.00end of line
04/29/2022_22:10:42,idle1.00end of line
04/29/2022_22:10:46,idle1.00end of line
04/29/2022_22:10:49,idle1.00end of line
04/29/2022_22:10:52,idle1.00end of line
04/29/2022_22:10:55,idle1.00end of line
04/29/2022_22:10:58,idle1.00end of line
04/29/2022_22:11:01,idle1.00end of line
04/29/2022_22:11:04,idle1.00end of line
04/29/2022_22:11:07,idle1.00end of line
04/29/2022_22:11:10,idle1.00end of line
04/29/2022_22:11:13,idle1.00end of line
04/29/2022_22:11:17,idle1.00end of line
04/29/2022_22:11:20,idle1.00end of line
04/29/2022_22:11:23,idle1.00end of line
04/29/2022_22:11:26,idle1.00end of line
04/29/2022_22:11:29,idle1.00end of line
04/29/2022_22:11:32,idle1.00end of line
04/29/2022_22:11:35,idle1.00end of line
04/29/2022_22:11:38,idle1.00end of line
04/29/2022_22:11:41,idle1.00end of line
04/29/2022_22:11:45,idle1.00end of line
04/29/2022_22:11:48,idle1.00end of line
04/29/2022_22:11:51,idle1.00end of line
04/29/2022_22:11:54,idle1.00end of line
04/29/2022_22:11:57,idle1.00end of line
04/29/2022_22:12:00,idle1.00end of line
04/29/2022_22:12:03,idle1.00end of line
04/29/2022_22:12:06,idle1.00end of line
04/29/2022_22:12:09,idle1.00end of line
04/29/2022_22:12:13,idle1.00end of line
04/29/2022_22:12:16,idle1.00end of line
04/29/2022_22:12:19,idle1.00end of line
04/29/2022_22:12:22,idle1.00end of line
04/29/2022_22:12:25,idle1.00end of line
04/29/2022_22:12:28,idle1.00end of line
04/29/2022_22:12:31,idle1.00end of line
04/29/2022_22:12:34,idle1.00end of line
04/29/2022_22:12:37,idle1.00end of line
04/29/2022_22:12:40,idle1.00end of line
04/29/2022_22:12:44,idle1.00end of line
04/29/2022_22:12:47,idle1.00end of line
04/29/2022_22:12:50,idle1.00end of line
04/29/2022_22:12:53,idle1.00end of line
04/29/2022_22:12:56,idle1.00end of line
04/29/2022_22:12:59,idle1.00end of line
04/29/2022_22:13:02,idle1.00end of line
04/29/2022_22:13:05,idle1.00end of line
04/29/2022_22:13:09,idle1.00end of line
04/29/2022_22:13:12,idle1.00end of line
04/29/2022_22:13:15,idle1.00end of line
04/29/2022_22:13:18,idle1.00end of line
04/29/2022_22:13:21,idle1.00end of line
04/29/2022_22:13:24,idle1.00end of line
04/29/2022_22:13:27,idle1.00end of line
04/29/2022_22:13:30,idle1.00end of line
04/29/2022_22:13:33,idle1.00end of line
04/29/2022_22:13:37,idle1.00end of line
04/29/2022_22:13:40,idle1.00end of line
04/29/2022_22:13:43,idle1.00end of line
04/29/2022_22:13:46,idle1.00end of line
04/29/2022_22:13:49,idle1.00end of line
04/29/2022_22:13:52,idle1.00end of line
04/29/2022_22:13:55,idle1.00end of line
04/29/2022_22:13:58,idle1.00end of line
04/29/2022_22:14:01,idle1.00end of line
04/29/2022_22:14:04,idle1.00end of line
04/29/2022_22:14:08,idle1.00end of line
04/29/2022_22:14:11,idle1.00end of line
04/29/2022_22:14:14,idle1.00end of line
04/29/2022_22:14:17,idle1.00end of line
04/29/2022_22:14:20,idle1.00end of line
04/29/2022_22:14:23,idle1.00end of line
04/29/2022_22:14:26,idle1.00end of line
04/29/2022_22:14:29,idle1.00end of line
04/29/2022_22:14:32,idle1.00end of line
04/29/2022_22:14:36,idle1.00end of line
04/29/2022_22:14:39,idle1.00end of line
04/29/2022_22:14:42,idle1.00end of line
04/29/2022_22:14:45,idle1.00end of line
04/29/2022_22:14:48,idle1.00end of line
04/29/2022_22:14:51,idle1.00end of line
04/29/2022_22:14:54,idle1.00end of line
04/29/2022_22:14:57,idle1.00end of line
04/29/2022_22:15:01,idle1.00end of line
04/29/2022_22:15:04,idle1.00end of line
04/29/2022_22:15:07,idle1.00end of line
04/29/2022_22:15:10,idle1.00end of line
04/29/2022_22:15:13,idle1.00end of line
04/29/2022_22:15:16,idle1.00end of line
04/29/2022_22:15:19,idle1.00end of line
04/29/2022_22:15:22,idle1.00end of line
04/29/2022_22:15:25,idle1.00end of line
04/29/2022_22:15:29,idle1.00end of line
04/29/2022_22:15:32,idle1.00end of line
04/29/2022_22:21:11,normal_walk0.97end of line
04/29/2022_22:21:14,normal_walk0.99end of line
04/29/2022_22:21:17,normal_walk0.96end of line
04/29/2022_22:21:20,idle1.00end of line
04/29/2022_22:21:23,normal_walk0.89end of line
04/29/2022_22:21:27,idle1.00end of line
04/29/2022_22:21:29,idle0.99end of line
04/29/2022_22:21:33,idle1.00end of line
04/29/2022_22:21:36,idle1.00end of line
04/29/2022_22:21:39,idle0.98end of line
04/29/2022_22:21:42,normal_walk0.96end of line
04/29/2022_22:21:45,idle1.00end of line
04/29/2022_22:21:48,idle1.00end of line
04/29/2022_22:21:51,idle1.00end of line
04/29/2022_22:21:54,uncertain0.60end of line
04/29/2022_22:21:57,slap_gait0.90end of line
04/29/2022_22:22:00,slap_gait1.00end of line
04/29/2022_22:22:03,normal_walk0.92end of line
04/29/2022_22:22:06,fall0.92end of line
04/29/2022_22:22:11,antalgic_gait0.99end of line
04/29/2022_22:22:13,slap_gait0.77end of line
04/29/2022_22:22:16,uncertain0.60end of line
04/29/2022_22:22:19,normal_walk1.00end of line
04/29/2022_22:22:22,slap_gait0.98end of line
04/29/2022_22:22:25,antalgic_gait0.90end of line
04/29/2022_22:22:28,idle1.00end of line
04/29/2022_22:39:09,idle1.00end of line
04/29/2022_22:39:12,idle1.00end of line
04/29/2022_22:39:15,idle1.00end of line
04/29/2022_22:39:18,idle1.00end of line
04/29/2022_22:39:21,idle1.00end of line
04/29/2022_22:39:24,idle1.00end of line
04/29/2022_22:39:28,idle1.00end of line
04/29/2022_22:39:31,idle1.00end of line
04/29/2022_22:39:34,idle1.00end of line
04/29/2022_22:39:37,idle1.00end of line
04/29/2022_22:39:40,idle1.00end of line
04/29/2022_22:39:43,idle1.00end of line
04/29/2022_22:39:46,idle1.00end of line
04/29/2022_22:39:49,idle1.00end of line
04/29/2022_22:39:52,idle1.00end of line
04/29/2022_22:39:55,idle1.00end of line
04/29/2022_22:39:59,idle1.00end of line
04/29/2022_22:40:02,idle1.00end of line
04/29/2022_22:40:05,idle1.00end of line
04/29/2022_22:40:08,idle1.00end of line
04/29/2022_22:40:11,idle1.00end of line
04/29/2022_22:40:14,idle1.00end of line
04/29/2022_22:40:17,idle1.00end of line
04/29/2022_22:40:20,idle1.00end of line
04/29/2022_22:40:23,idle1.00end of line
04/29/2022_22:40:26,idle1.00end of line
04/29/2022_22:40:30,idle1.00end of line
04/29/2022_22:40:33,idle1.00end of line
04/29/2022_22:40:36,idle1.00end of line
04/29/2022_22:40:39,idle0.99end of line
04/29/2022_22:40:42,normal_walk1.00end of line
04/29/2022_22:40:45,fall1.00end of line
04/29/2022_22:40:49,fall1.00end of line
04/29/2022_22:40:52,idle1.00end of line
04/29/2022_22:40:54,idle1.00end of line
04/29/2022_22:40:58,idle1.00end of line
04/29/2022_22:41:01,idle1.00end of line
04/29/2022_22:41:04,idle1.00end of line
04/29/2022_22:41:07,idle1.00end of line
04/29/2022_22:41:10,idle1.00end of line
04/29/2022_22:41:13,idle1.00end of line
04/29/2022_22:41:16,idle1.00end of line
04/29/2022_22:41:19,idle1.00end of line
04/29/2022_22:41:22,idle1.00end of line
04/29/2022_22:41:26,idle1.00end of line
04/29/2022_22:41:29,idle1.00end of line
04/29/2022_22:41:32,idle1.00end of line
04/29/2022_22:41:35,idle1.00end of line
04/29/2022_22:41:38,idle1.00end of line
04/29/2022_22:41:41,idle1.00end of line
04/29/2022_22:41:44,idle1.00end of line
04/29/2022_22:41:47,idle1.00end of line
04/29/2022_22:41:50,idle1.00end of line
04/29/2022_22:41:53,idle1.00end of line
04/29/2022_22:41:57,idle1.00end of line
04/29/2022_22:42:00,idle1.00end of line
04/29/2022_22:42:03,idle1.00end of line
04/29/2022_22:42:06,idle1.00end of line
04/29/2022_22:42:09,idle1.00end of line
04/29/2022_22:42:12,idle1.00end of line
04/29/2022_22:42:15,idle1.00end of line
04/29/2022_22:42:18,idle1.00end of line
04/29/2022_22:42:22,idle1.00end of line
04/29/2022_22:48:38,idle1.00end of line
04/29/2022_22:48:41,idle1.00end of line
04/29/2022_22:48:44,slap_gait0.77end of line
04/29/2022_22:48:48,idle1.00end of line
04/29/2022_22:48:51,uncertain0.60end of line
04/29/2022_22:48:54,antalgic_gait0.99end of line
04/29/2022_22:48:57,idle1.00end of line
04/29/2022_22:49:00,slap_gait0.72end of line
04/29/2022_22:49:03,normal_walk0.94end of line
04/29/2022_22:49:06,idle1.00end of line
04/29/2022_22:49:09,idle1.00end of line
04/29/2022_22:49:12,idle1.00end of line
04/29/2022_22:49:15,idle1.00end of line
04/29/2022_22:49:18,normal_walk1.00end of line
04/29/2022_22:49:22,antalgic_gait1.00end of line
04/29/2022_22:49:25,ataxic_gait0.99end of line
04/29/2022_22:49:28,idle0.77end of line
04/29/2022_22:49:31,idle1.00end of line
04/29/2022_22:49:34,uncertain0.60end of line
04/29/2022_22:49:37,idle1.00end of line
04/29/2022_22:49:40,idle1.00end of line
04/29/2022_22:49:43,slap_gait0.90end of line
04/29/2022_22:49:46,idle0.99end of line
04/29/2022_22:49:49,idle1.00end of line
04/29/2022_22:49:52,antalgic_gait0.92end of line
04/29/2022_22:49:55,normal_walk1.00end of line
04/29/2022_22:49:58,fall1.00end of line
04/29/2022_22:50:03,normal_walk1.00end of line
04/29/2022_22:50:05,uncertain0.60end of line
04/29/2022_22:50:08,idle1.00end of line
04/29/2022_22:50:11,slap_gait1.00end of line
04/29/2022_22:50:14,slap_gait0.76end of line
04/29/2022_22:50:17,fall0.99end of line
04/29/2022_22:50:21,parkinsonian_gait0.99end of line
04/29/2022_22:50:23,idle1.00end of line
04/29/2022_22:50:26,idle1.00end of line
04/29/2022_22:50:29,idle1.00end of line
04/29/2022_22:50:32,idle1.00end of line
04/29/2022_22:50:35,normal_walk1.00end of line
04/29/2022_22:50:39,idle1.00end of line
04/29/2022_22:50:42,idle1.00end of line
04/29/2022_22:50:45,idle1.00end of line
04/29/2022_22:50:48,idle1.00end of line
04/29/2022_22:50:51,normal_walk1.00end of line
04/29/2022_22:50:54,idle1.00end of line
04/29/2022_22:50:57,idle1.00end of line
04/29/2022_22:51:00,idle1.00end of line
04/29/2022_22:51:03,fall0.98end of line
04/29/2022_22:51:07,uncertain0.60end of line
04/29/2022_22:51:09,idle1.00end of line
04/29/2022_22:51:13,idle1.00end of line
04/29/2022_22:51:16,idle1.00end of line
04/29/2022_22:51:19,idle1.00end of line
04/29/2022_22:51:22,idle1.00end of line
04/29/2022_22:51:25,idle1.00end of line
04/29/2022_22:51:28,idle1.00end of line
04/29/2022_22:51:31,idle1.00end of line
04/29/2022_22:51:34,idle1.00end of line
04/29/2022_22:51:37,idle1.00end of line
04/29/2022_22:51:40,ataxic_gait0.92end of line
04/29/2022_22:51:43,antalgic_gait0.99end of line
04/29/2022_22:51:46,idle1.00end of line
04/29/2022_22:51:49,idle1.00end of line
04/29/2022_22:51:53,idle1.00end of line
04/29/2022_22:51:56,idle1.00end of line
04/29/2022_22:51:59,normal_walk0.89end of line
